kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
CD44	SLC40A1	1.16944343098169e-10	1.89137984237438e-09	0.037037037037037	0.489592177624085	1	0
CD44	HSPB1	1.16944343098169e-10	1.89137984237438e-09	0.037037037037037	0.489592177624085	1	0
HSPB1	SLC40A1	1.16944343098169e-10	1.89137984237438e-09	0.037037037037037	0.489592177624085	1	0
