kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
CD8A	SLC9A1	0.0029503525626719	0.006173176357683	0.0284900284900284	0.178864212567384	2	0
ATM	SLC9A1	1.29861397354381e-05	5.27448252559809e-05	0.074074074074074	0.491090027111315	1	0
ATM	SLC7A11	0.0039176473670681	0.0079727560452614	0.148148148148148	0.491090027111315	1	0
SLC3A2	SLC9A1	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0
SLC7A11	SLC9A1	0.0001749606033807	0.0005198624485698	0.017094017094017	0.178864212567384	2	0
