kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
SLC40A1	CD44	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
SLC40A1	HSPB1	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
HSPB1	CD44	8.95173934978288e-11	1.62258564362361e-09	0.037037037037037	0.493907099155766	1	0
