Pre	Post	Measure	ratio	corpus_size	GS_size	COxPMID	ExPMID	PATH_ID
0.181818181818182	0	Precision	-1.24303804868629	2.02118929906994	0.778151250383644	1.8	1.63636363636364	R-HSA-1614517
0.181818181818182	0	Precision	-0.8750612633917	2.02118929906994	1.14612803567824	1.8	1.63636363636364	R-HSA-1614558
0	0	Precision	-1.73239375982297	1.73239375982297	0.954242509439325	1	1.51515151515152	R-HSA-162585
0.180555555555556	0.17741935483871	Precision	-0.858193338104404	2.30535136944662	1.56820172406699	4.63461538461539	2.41891891891892	R-HSA-162588
0.533333333333333	0.769230769230769	Precision	-0.320335150859368	1.83884909073726	1.51851393987789	4.66666666666667	2.09302325581395	R-HSA-1638074
0.03125	0.0117647058823529	Precision	-1.39357520326959	1.99563519459755	0.602059991327962	6.43589743589744	3.61538461538462	R-HSA-165158
0.157407407407407	0.138297872340426	Precision	-0.637636145589158	2.25042000230889	1.61278385671974	9.26271186440678	4.8502994011976	R-HSA-165159
0.00851063829787234	0.00873362445414847	Precision	-2.16136800223497	2.46239799789896	0.301029995663981	7.45416666666667	4.27402135231317	R-HSA-165160
0.10752688172043	0.128205128205128	Precision	-0.686148571870331	2.42651126136458	1.7481880270062	3.64772727272727	2.7487684729064	R-HSA-1655829
0.4375	0.333333333333333	Precision	0.167973368833502	1.55630250076729	1.72427586960079	6.25	2.56521739130435	R-HSA-1660499
0.224299065420561	0.216981132075472	Precision	-0.545444573179079	2.19865708695442	1.65321251377534	4.73913043478261	2.58015267175573	R-HSA-1660661
0.0560747663551402	0.0566037735849057	Precision	-0.535899255272849	2.19865708695442	1.66275783168157	4.73913043478261	2.58015267175573	R-HSA-1660662
0.0855263157894737	0.0769230769230769	Precision	-0.958245251892999	2.3384564936046	1.38021124171161	10.0897435897436	5.02450980392157	R-HSA-166208
0.1875	0.191304347826087	Precision	-0.346787486224656	2.47712125471966	2.13033376849501	3.89808917197452	2.75092936802974	R-HSA-166520
0.212962962962963	0.0769230769230769	Precision	-0.0845954949294846	2.05307844348342	1.96848294855394	15.1034482758621	5.37383177570093	R-HSA-168164
0	0	Precision	-Inf	2.31806333496276	0.954242509439325	2.375	1.66666666666667	R-HSA-168288
0	0	Precision	-Inf	2.22530928172586	0.954242509439325	11.5	1.69387755102041	R-HSA-168298
0	0	Precision	-Inf	2.22530928172586	0.954242509439325	11.5	1.69387755102041	R-HSA-168302
0.160714285714286	0.15	Precision	-0.210853365314893	1.7160033436348	1.50514997831991	10.4390243902439	5.225	R-HSA-168638
0	0	Precision	-2.30535136944662	2.30535136944662	0.602059991327962	4.71153846153846	2.41891891891892	R-HSA-171286
0.142857142857143	0.5	Precision	0.301029995663981	0.477121254719662	0.778151250383644	5.5	2.33333333333333	R-HSA-174362
0.151515151515152	0	Precision	-0.0791812460476248	1.77815125038364	1.69897000433602	14.1428571428571	4.41818181818182	R-HSA-177929
0.0588235294117647	0	Precision	-1.18752072083646	1.88649072517248	1.07918124604762	2.46341463414634	2.71212121212121	R-HSA-180689
0.0416666666666667	0.0421052631578947	Precision	-1.5673625074157	2.71349054309394	1.14612803567824	3.08333333333333	2.25357142857143	R-HSA-181431
0.0447761194029851	0.0454545454545455	Precision	-1.16960913152776	2.42488163663107	1.25527250510331	6.94666666666667	3.38367346938776	R-HSA-1839117
0.050561797752809	0.0511363636363636	Precision	-1.246409044772	2.28780172993023	1.04139268515822	7.55769230769231	3.56571428571429	R-HSA-1839122
0.101010101010101	0.102564102564103	Precision	-0.928594054655485	2.41995574848976	1.49136169383427	6.7891156462585	3.33057851239669	R-HSA-1839124
0.0681818181818182	0.0681818181818182	Precision	-1.1430148002541	2.14301480025409	1	3.41509433962264	2.74757281553398	R-HSA-1855167
0.0581395348837209	0.0606060606060606	Precision	-0.94023179499651	2.08635983067475	1.14612803567824	4.89655172413793	2.64130434782609	R-HSA-1855183
0.0238095238095238	0.0238095238095238	Precision	-1.54095480892613	2.14301480025409	0.602059991327962	3.43137254901961	2.72815533980583	R-HSA-1855191
0.108433734939759	0.111111111111111	Precision	-0.664207898076807	2.07918124604762	1.41497334797082	4.92982456140351	2.66666666666667	R-HSA-1855204
0.0198675496688742	0.0147058823529412	Precision	-1.56229286445647	2.34044411484012	0.778151250383644	5.86060606060606	3.62068965517241	R-HSA-187015
0.0555555555555556	0.0333333333333333	Precision	-1.90308998699194	2.20411998265593	0.301029995663981	2.79487179487179	2.18367346938776	R-HSA-187042
0.2	0.178571428571429	Precision	-1.12338490853968	2.26951294421792	1.14612803567824	2.44827586206897	1.41176470588235	R-HSA-189451
0.197183098591549	0.197183098591549	Precision	-0.679574078008124	2.61909333062674	1.94939000664491	4.6875	2.77556818181818	R-HSA-190236
0.0652173913043478	0	Precision	-1.46239799789896	1.93951925261862	0.477121254719662	6.36842105263158	3.03333333333333	R-HSA-190827
0	0	Precision	-0.301029995663981	0.602059991327962	0.301029995663981	1	2.25	R-HSA-190872
0.35	0.5	Precision	0.568201724066995	1.30102999566398	1.86923171973098	2.25	3.23809523809524	R-HSA-1912408
0.4	0.25	Precision	0.0791812460476248	1.17609125905568	1.25527250510331	2	2.84615384615385	R-HSA-1912420
0.0927152317880795	0.102941176470588	Precision	-0.353672380573874	2.34044411484012	1.98677173426624	5.86060606060606	3.62068965517241	R-HSA-193704
0.36969696969697	0.376543209876543	Precision	0.0779150804804999	2.35983548233989	2.43775056282039	7.26845637583893	3.56398104265403	R-HSA-195258
0.30952380952381	0.313253012048193	Precision	-0.389756559617836	2.8668778143375	2.47856649559384	6.01741293532338	3.51097178683386	R-HSA-195721
0.315789473684211	0.24	Precision	-0.632023214705406	1.95424250943932	1.32221929473392	6.22222222222222	2	R-HSA-196741
0.024390243902439	0.024390243902439	Precision	-1.67627781784404	2.71767050300226	1.04139268515822	7.77102803738318	3.22842639593909	R-HSA-196791
0.5	0.647058823529412	Precision	0.170261715394957	1.69897000433602	1.86923171973098	7.84848484848485	4.20833333333333	R-HSA-1980143
1	1	Precision	1.06818586174616	1	2.06818586174616	1	4	R-HSA-1989781
0.0923076923076923	0.1	Precision	-1.00920800178682	2.45636603312904	1.44715803134222	11.2205128205128	4.71206225680934	R-HSA-201451
0.26978417266187	0.272058823529412	Precision	-0.419231171113359	2.72672720902657	2.30749603791321	6.36	3.6652719665272	R-HSA-201681
0.069620253164557	0.0709677419354839	Precision	-0.896815241363065	2.68214507637383	1.78532983501077	6.20123839009288	3.85354691075515	R-HSA-201722
0.0549450549450549	0.0595238095238095	Precision	-1.01189922329971	2.26717172840301	1.25527250510331	4.6231884057971	2.78698224852071	R-HSA-2022377
0.278688524590164	0.26530612244898	Precision	-0.891298462262386	2.3384564936046	1.44715803134222	4.66666666666667	2.07865168539326	R-HSA-2022854
0.152777777777778	0.121212121212121	Precision	-0.658011396657112	1.95904139232109	1.30102999566398	4.05555555555556	3.85393258426966	R-HSA-2028269
0.120879120879121	0.129411764705882	Precision	0.0193051551953866	1.94448267215017	1.9731278535997	6.65454545454545	3.58666666666667	R-HSA-2029481
0.390243902439024	0.125	Precision	0.558154505628881	1.5910646070265	2.15533603746506	6.4375	4.47368421052632	R-HSA-2029482
0.125	0.137931034482759	Precision	-0.753327666658612	1.92941892571429	1.20411998265592	3.85714285714286	3.73493975903614	R-HSA-2032785
0.0655737704918033	0.0285714285714286	Precision	-1.03415427623431	2.07554696139253	1.04139268515822	3.16216216216216	2.42592592592593	R-HSA-203615
0.0655737704918033	0.0857142857142857	Precision	-1.37657695705651	2.07554696139253	0.698970004336019	3.16216216216216	2.42592592592593	R-HSA-203641
0.0327868852459016	0.0285714285714286	Precision	-1.77451696572855	2.07554696139253	0.301029995663981	3.16216216216216	2.42592592592593	R-HSA-203754
0.132352941176471	0.109090909090909	Precision	-0.883879728438889	2.29885307640971	1.41497334797082	4.35593220338983	2.58433734939759	R-HSA-203927
0.072463768115942	0.0784313725490196	Precision	-0.923483145633787	2.03742649794062	1.11394335230684	5.75925925925926	3.11578947368421	R-HSA-209560
0	0	Precision	-1.37106786227174	1.9731278535997	0.602059991327962	1	1.25	R-HSA-209905
0.0731707317073171	0.0793650793650794	Precision	-1.01859648849166	2.22271647114758	1.20411998265592	4.53658536585366	3.52447552447552	R-HSA-210744
0.158536585365854	0.111111111111111	Precision	-0.900497176413664	2.22271647114758	1.32221929473392	4.53658536585366	3.52447552447552	R-HSA-210745
0.0487804878048781	0.0158730158730159	Precision	-1.52374646681156	2.22271647114758	0.698970004336019	4.53658536585366	3.52447552447552	R-HSA-210746
0.0487804878048781	0.0634920634920635	Precision	-1.31962648415564	2.22271647114758	0.903089986991944	4.53658536585366	3.52447552447552	R-HSA-210747
0.0555555555555556	0.0526315789473684	Precision	-0.850237679666668	1.92941892571429	1.07918124604762	5.84615384615385	2.93975903614458	R-HSA-210990
0.46875	0.666666666666667	Precision	0	1.49136169383427	1.49136169383427	6.35	3.96666666666667	R-HSA-2122948
0.0747126436781609	0.0747126436781609	Precision	-0.94377707576116	2.56702636615906	1.6232492903979	5.15	3.16071428571429	R-HSA-212300
0.464	0.482456140350877	Precision	1.02277721484957	2.06818586174616	3.09166695759568	10.0579710144928	3.6969696969697	R-HSA-212436
0.111111111111111	0	Precision	-1.10645533091429	2.06069784035361	0.954242509439325	2.23684210526316	1.9746835443038	R-HSA-212718
0.0540540540540541	0.0689655172413793	Precision	0.200914842780713	1.83250891270624	2.03342375548695	3.04545454545455	2.43243243243243	R-HSA-2132295
0.0153846153846154	0.0153846153846154	Precision	-1.48607609737259	2.38916608436453	0.903089986991944	4.2156862745098	2.48333333333333	R-HSA-2142670
0.0152671755725191	0.0152671755725191	Precision	-1.43492357492521	2.38916608436453	0.954242509439325	4.18446601941748	2.48333333333333	R-HSA-2142688
0.0763358778625954	0.0763358778625954	Precision	-1.06694678963061	2.38916608436453	1.32221929473392	4.18446601941748	2.48333333333333	R-HSA-2142691
0.0307692307692308	0.0307692307692308	Precision	-1.61278385671974	2.39093510710338	0.778151250383644	4.18446601941748	2.48066298342541	R-HSA-2142700
0.0307692307692308	0.0307692307692308	Precision	-1.54406804435028	2.38916608436453	0.845098040014257	4.2156862745098	2.48333333333333	R-HSA-2142712
0.0230769230769231	0.0230769230769231	Precision	-1.61101483398089	2.38916608436453	0.778151250383644	4.2156862745098	2.48333333333333	R-HSA-2142770
0.235294117647059	0.181818181818182	Precision	-1.03642926562667	1.93951925261862	0.903089986991944	3.78260869565217	2.75	R-HSA-2142789
0	0	Precision	-1.43492357492521	2.38916608436453	0.954242509439325	4.18446601941748	2.48333333333333	R-HSA-2142816
0.124378109452736	0.126262626262626	Precision	-0.753327666658612	2.48572142648158	1.75587485567249	7.50299401197605	3.65587044534413	R-HSA-2151201
0.029126213592233	0.0210526315789474	Precision	-1.2718416065365	2.2718416065365	1	5.50537634408602	2.93125	R-HSA-2151209
0.0853658536585366	0.0958904109589041	Precision	-0.217882562398755	2.03742649794062	1.81954393554187	6.18181818181818	3.52808988764045	R-HSA-216083
0.0846153846153846	0.0846153846153846	Precision	-1.21307482530885	2.38916608436453	1.17609125905568	4.2156862745098	2.48333333333333	R-HSA-2162123
0.0441176470588235	0	Precision	-1.98677173426624	2.46389298898591	0.477121254719662	4.55421686746988	2.07344632768362	R-HSA-217271
0.580645161290323	0.5	Precision	0.113943352306837	1.30102999566398	1.41497334797082	6.80952380952381	5.95238095238095	R-HSA-2173788
0.4	0.8	Precision	0.463757293161681	1.04139268515822	1.50514997831991	5.36363636363636	5.41666666666667	R-HSA-2173796
0.0447761194029851	0.0454545454545455	Precision	-1.63057314831017	2.47567118832443	0.845098040014257	3.24590163934426	1.96808510638298	R-HSA-2187335
0.212871287128713	0.212871287128713	Precision	-0.922206277439016	2.92220627743902	2	4.13008130081301	2.2518115942029	R-HSA-2187338
0.172897196261682	0.165	Precision	-0.627170711910993	2.64836001098093	2.02118929906994	6.18553459119497	3.45734597156398	R-HSA-2219528
0.545454545454545	0.75	Precision	0.934498451243568	0.698970004336019	1.63346845557959	7.66666666666667	3.66666666666667	R-HSA-2299718
0.113207547169811	0.11340206185567	Precision	-0.407485326578268	2.13987908640124	1.73239375982297	5.1038961038961	3.48461538461538	R-HSA-2404192
0	0	Precision	-1.05115252244738	1.95424250943932	0.903089986991944	6.29411764705882	2.69491525423729	R-HSA-2408508
0.114754098360656	0.114754098360656	Precision	-0.37322512085094	2.34635297445064	1.99122607569249	2.79545454545455	2.15909090909091	R-HSA-2408557
0.142857142857143	0.1875	Precision	-0.301029995663981	1.92427928606188	1.63346845557959	1.3448275862069	2.60869565217391	R-HSA-2426168
0.113207547169811	0.11340206185567	Precision	-0.415603216800447	2.13987908640124	1.72427586960079	5.1038961038961	3.48461538461538	R-HSA-2428924
0.10377358490566	0.103092783505155	Precision	-0.423875742766437	2.13987908640124	1.7160033436348	5.1038961038961	3.48461538461538	R-HSA-2428928
0.0566037735849057	0.0515463917525773	Precision	-1.18563657696191	2.13987908640124	0.954242509439325	5.1038961038961	3.48461538461538	R-HSA-2428933
0.159090909090909	0.172413793103448	Precision	-1.00332794334893	2.11727129565576	1.11394335230684	3.06666666666667	1.96703296703297	R-HSA-2453864
0.101449275362319	0.110236220472441	Precision	-1.12541053945959	2.48713837547719	1.36172783601759	4.03125	2.53688524590164	R-HSA-2453902
1	1	Precision	1.63346845557959	0.602059991327962	2.23552844690755	1	3.4	R-HSA-2467813
0.027027027027027	0.0283687943262411	Precision	-1.57978359661681	2.18184358794477	0.602059991327962	8.04761904761905	4.05714285714286	R-HSA-2473224
0.159090909090909	0.172413793103448	Precision	-1.00332794334893	2.11727129565576	1.11394335230684	3.06666666666667	1.96703296703297	R-HSA-2474795
0.121212121212121	0.177777777777778	Precision	-1.51490981560906	2.55630250076729	1.04139268515822	4.43298969072165	2.11607142857143	R-HSA-2485179
0.571428571428571	0.5	Precision	-0.104735350520013	1.14612803567824	1.04139268515822	1.66666666666667	2	R-HSA-2514853
0.303030303030303	0.4	Precision	-1.02482358372503	2.55630250076729	1.53147891704226	4.43298969072165	2.11607142857143	R-HSA-2514856
0.287878787878788	0.377777777777778	Precision	-1.0377885608894	2.55630250076729	1.51851393987789	4.43298969072165	2.11607142857143	R-HSA-2514859
0.0845070422535211	0.072463768115942	Precision	-1.06581728448964	2.10720996964787	1.04139268515822	3.28260869565217	2.27835051546392	R-HSA-2534343
0.455882352941176	0.456521739130435	Precision	0.409521881221853	1.56820172406699	1.97772360528885	9.46875	4.81081081081081	R-HSA-2559580
0.244444444444444	0.142857142857143	Precision	0.403335040558744	1.50514997831991	1.91381385238372	4.85	3.84615384615385	R-HSA-2559582
0.151851851851852	0.151851851851852	Precision	-0.564034950997978	2.78675142214556	2.22530928172586	4.53811659192825	2.7708830548926	R-HSA-2559583
0.135338345864662	0.136363636363636	Precision	-0.739233184353274	2.28330122870355	1.54406804435028	4.8021978021978	3.12328767123288	R-HSA-2559585
0.0641025641025641	0.0666666666666667	Precision	-1.10090049574086	2.2148438480477	1.11394335230684	4.20689655172414	2.90769230769231	R-HSA-2564830
0.149253731343284	0.161290322580645	Precision	-0.319357376753513	2.08278537031645	1.76342799356294	6.36764705882353	3.3963963963964	R-HSA-2644603
0.033112582781457	0.0341296928327645	Precision	-1.45737719652391	2.53655844257153	1.07918124604762	6.40725806451613	3.73538461538462	R-HSA-264870
0	0	Precision	-0.258832315869526	1.69019608002851	1.43136376415899	3.75	2.925	R-HSA-264876
0.109756097560976	0.115384615384615	Precision	-0.705729587983315	2.71432975974523	2.00860017176192	4.34640522875817	2.29041095890411	R-HSA-2672351
0.121212121212121	0.0487804878048781	Precision	0.246672333341388	1.70757017609794	1.96378782734556	7.61538461538461	4.41176470588235	R-HSA-2730905
0.139393939393939	0.134615384615385	Precision	-0.382934100047079	2.40823996531185	2.03342375548695	9.51461988304094	3.88789237668161	R-HSA-2871796
0.155555555555556	0	Precision	0.154901959985743	0.845098040014257	1	45.875	8.75	R-HSA-2892245
0.111111111111111	0	Precision	0.26884531229258	0.845098040014257	1.11394335230684	45.875	8.75	R-HSA-2892247
0.104166666666667	0.0666666666666667	Precision	-1.08635983067475	1.78532983501077	0.698970004336019	6.45238095238095	4.23076923076923	R-HSA-3065676
0.0394736842105263	0.0413793103448276	Precision	-1.44936818614734	2.29446622616159	0.845098040014257	7.39230769230769	3.96319018404908	R-HSA-3065678
0.0392156862745098	0.0408163265306122	Precision	-1.52287874528034	2.30102999566398	0.778151250383644	7.29323308270677	3.93975903614458	R-HSA-3065679
0.291139240506329	0.25	Precision	0.023167865052026	1.86332286012046	1.88649072517248	10.7837837837838	4.15094339622642	R-HSA-3108214
0.298701298701299	0.25	Precision	0.389037613876418	1.83884909073726	2.22788670461367	5.13953488372093	3.125	R-HSA-3108232
0.0736842105263158	0.0714285714285714	Precision	-0.869231719730976	2.04532297878666	1.17609125905568	8.1025641025641	4.08602150537634	R-HSA-3134975
0.111111111111111	0.0853658536585366	Precision	-0.459894852745152	2.2380461031288	1.77815125038364	7.67021276595745	3.12403100775194	R-HSA-3214815
0.228571428571429	0.253968253968254	Precision	-0.197133861795259	1.86923171973098	1.67209785793572	4.73529411764706	2.72222222222222	R-HSA-3214841
0.0541516245487365	0.0541516245487365	Precision	-0.731407846841317	2.42160392686983	1.69019608002851	6.65745856353591	3.52941176470588	R-HSA-3214858
0.0588235294117647	0.0612244897959184	Precision	-1.30102999566398	2.30102999566398	1	7.29323308270677	3.93975903614458	R-HSA-3215018
0.08	0.0826446280991736	Precision	-0.916453948549925	2.21748394421391	1.30102999566398	4.5	3.56115107913669	R-HSA-3232118
0.113924050632911	0.102941176470588	Precision	-0.367976785294594	1.95904139232109	1.5910646070265	5.12962962962963	3.72602739726027	R-HSA-3232142
0.062015503875969	0.064	Precision	-1.25896865066327	2.67394199863409	1.41497334797082	6.36619718309859	3.67064439140811	R-HSA-3238698
0.110599078341014	0.106481481481481	Precision	-1.31889771462749	2.71683772329952	1.39794000867204	4.74367088607595	2.40929203539823	R-HSA-3295583
0.210526315789474	0.196078431372549	Precision	-1.2322698652699	2.37839790094814	1.14612803567824	3.82608695652174	2.19337016574586	R-HSA-3296469
0.0611353711790393	0.0611353711790393	Precision	-1.24068414329282	2.80888586735981	1.56820172406699	5.81725888324873	2.58548009367682	R-HSA-3299685
0.261363636363636	0.283950617283951	Precision	-0.666413970380296	2.22271647114758	1.55630250076729	5.32258064516129	2.7244094488189	R-HSA-3301854
0.048	0.0491803278688525	Precision	-1.42934847292366	2.63346845557959	1.20411998265592	3.28688524590164	2.12449799196787	R-HSA-3322077
0.05	0.05	Precision	-1.50514997831991	1.98227123303957	0.477121254719662	2.2	2.18518518518519	R-HSA-350864
0.0033112582781457	0.00341296928327645	Precision	-2.05690485133647	2.53402610605613	0.477121254719662	6.40725806451613	3.73538461538462	R-HSA-352238
0.0242718446601942	0.0242718446601942	Precision	-1.05718695234146	2.48855071650044	1.43136376415899	4.56962025316456	3.32051282051282	R-HSA-354192
0.222222222222222	0.229166666666667	Precision	-0.364939748569112	1.97772360528885	1.61278385671974	2.9	2.36363636363636	R-HSA-3560782
0.0555555555555556	0.0416666666666667	Precision	-1.0836817472743	1.98677173426624	0.903089986991944	2.9	2.36363636363636	R-HSA-3595177
0	0	Precision	0	0.477121254719662	0.477121254719662	1	2	R-HSA-3645790
0.201680672268908	0.217821782178218	Precision	0.332851708281364	2.23299611039215	2.56702636615906	3.19587628865979	2.74045801526718	R-HSA-3700989
0.538461538461538	0.421052631578947	Precision	1.11332425814369	1.73239375982297	2.84571801796666	3.23076923076923	1.96666666666667	R-HSA-372790
0.46875	0.35	Precision	0.371067862271736	1.60205999132796	1.9731278535997	4.2	3.28125	R-HSA-373080
0.179487179487179	0	Precision	-0.49008623188403	1.83250891270624	1.34242268082221	5.66666666666667	2.50877192982456	R-HSA-373753
0.291666666666667	0.3	Precision	-0.269366987408644	2.07554696139253	1.80617997398389	3.56603773584906	2.92222222222222	R-HSA-373755
0.222222222222222	1	Precision	-0.397940008672038	0.698970004336019	0.301029995663981	3.33333333333333	3.16666666666667	R-HSA-373756
0.205128205128205	0.233333333333333	Precision	0.0268721464003013	1.9731278535997	2	6.62857142857143	2.91780821917808	R-HSA-373760
0.121739130434783	0.148936170212766	Precision	-0.397940008672038	2.16136800223497	1.76342799356294	8.65333333333333	3.04545454545455	R-HSA-375165
0.328358208955224	0.39622641509434	Precision	0.182721837954694	2.11394335230684	2.29666519026153	7.70833333333333	3.58490566037736	R-HSA-375276
0.102564102564103	0.114285714285714	Precision	-0.906271645778133	2.13672056715641	1.23044892137827	1.75	1.82222222222222	R-HSA-3781860
0.0555555555555556	0.0568181818181818	Precision	-1.48823725962512	2.44247976906445	0.954242509439325	3.16279069767442	2.29878048780488	R-HSA-3785653
0.206349206349206	0.188679245283019	Precision	-0.361027925339267	2.26951294421792	1.90848501887865	3.76315789473684	2.41414141414141	R-HSA-380270
0.206349206349206	0.188679245283019	Precision	-0.361027925339267	2.26951294421792	1.90848501887865	3.76315789473684	2.41414141414141	R-HSA-380287
0.107142857142857	0.0857142857142857	Precision	-1.15886485708117	2.2380461031288	1.07918124604762	5.18181818181818	3.43150684931507	R-HSA-381033
0.0833333333333333	0.0714285714285714	Precision	-0.730378468587643	2.23552844690755	1.51851393987789	5.21052631578947	3.42758620689655	R-HSA-381042
0.107142857142857	0.0428571428571429	Precision	-0.53655844257153	2.23552844690755	1.73239375982297	5.21052631578947	3.42758620689655	R-HSA-381070
0.173184357541899	0.162650602409639	Precision	-0.524427033843198	2.44870631990508	1.92427928606188	4.68	2.98837209302326	R-HSA-381340
0.0489130434782609	0.0523255813953488	Precision	-0.996886764575857	2.62013605497376	1.6232492903979	4.78358208955224	2.95492957746479	R-HSA-381676
0.2	0.333333333333333	Precision	0.879608891142421	1.75587485567249	2.63548374681491	4.55555555555556	2.07142857142857	R-HSA-381753
0.0710382513661202	0.0584795321637427	Precision	-1.41912930774198	2.72015930340596	1.30102999566398	5.61253561253561	3.11656441717791	R-HSA-381771
0.115384615384615	0.113636363636364	Precision	-0.614521616218302	2.77887447200274	2.16731733474818	7.23719676549865	3.85420560747664	R-HSA-3858494
0.238095238095238	1	Precision	-1.14092684199243	1.91907809237607	0.778151250383644	3.1	1.4375	R-HSA-388479
